#Distances    VirialMass
54.5022514101  1113050000.0
50.336914023  1113050000.0
49.362607035  1110690000.0
57.9380353705  1110690000.0
50.7341930372  1110690000.0
46.2537895395  1110690000.0
46.8561096302  1110690000.0
49.6687006865  1110690000.0
46.6748933643  1110690000.0
56.4183209723  1110690000.0
47.3532051719  1110690000.0
53.3600976211  1110690000.0
52.0176718811  1110690000.0
48.7810127846  1770020000.0
46.5257032211  1108330000.0
51.2298934443  1108330000.0
50.092926606  1108330000.0
69.1362614587  567464000000.0
45.0818459706  15169200000.0
51.0516948352  1108330000.0
41.81356869  567464000000.0
55.3929788166  1108330000.0
52.8621215987  567464000000.0
52.0669285618  1108330000.0
51.4192734953  1108330000.0
53.0646130569  1105960000.0
52.9553627897  1105960000.0
51.5005678454  1105960000.0
46.9188895292  1105960000.0
49.3100174231  1105960000.0
45.6783532636  1552600000.0
45.9275476236  1103600000.0
54.4484226604  1103600000.0
46.2062784863  1103600000.0
53.388094716  1103600000.0
47.6515372471  1103600000.0
50.3752518234  1103600000.0
44.8676540134  1103600000.0
46.4585360575  1103600000.0
44.956492339  2259190000.0
44.6662352559  1117780000.0
58.1869896527  1465170000.0
46.9814848113  1101240000.0
47.7868393136  1101240000.0
54.853305125  1101240000.0
44.8164945937  1150870000.0
49.5727303863  1101240000.0
63.5002263134  563834000000.0
55.6559174343  1098880000.0
60.5699787205  562624000000.0
50.299068698  1098880000.0
74.1825862321  562624000000.0
56.2533429815  1098880000.0
44.5850507204  24671500000.0
51.4624822192  1098880000.0
49.4445470464  562624000000.0
64.0528268988  562624000000.0
38.238446795  562624000000.0
46.6077054351  1098880000.0
47.6696412714  1098880000.0
45.7780351463  1098880000.0
53.2659750816  1098880000.0
54.4084571948  1098880000.0
54.1431875092  1098880000.0
54.6583067689  1098880000.0
46.09589782  1096510000.0
56.2434508587  1096510000.0
66.8290989867  561414000000.0
66.4647564123  561414000000.0
55.972567352  1096510000.0
50.7387991224  1096510000.0
53.0378301178  1096510000.0
48.0239490236  1160320000.0
47.7586119478  1094150000.0
57.4467879497  1094150000.0
71.5739495994  560204000000.0
52.9698544009  1094150000.0
45.2363539534  1094150000.0
56.5125436876  560204000000.0
62.5085664209  560204000000.0
47.692367636  1094150000.0
52.8187199488  1094150000.0
45.6730048802  1110690000.0
47.0325714302  1094150000.0
47.8647729986  1094150000.0
51.1468723216  1094150000.0
51.5771025744  1094150000.0
48.2690716621  1094150000.0
54.682907325  1094150000.0
54.5698337165  1094150000.0
45.1401597235  1191040000.0
53.6800934279  1191040000.0
46.2692651292  1091790000.0
47.3478795003  1091790000.0
55.410490853  2878340000.0
37.2956171226  558994000000.0
45.1947642812  1224120000.0
56.2818011448  1091790000.0
54.0334483767  1091790000.0
54.5940401726  1091790000.0
34.6706765974  558994000000.0
72.0801496315  558994000000.0
61.7671512425  558994000000.0
50.0563580578  1089420000.0
47.6603545605  1089420000.0
56.9719895697  1089420000.0
46.1519739324  1089420000.0
52.862834018  1089420000.0
69.4802458211  557784000000.0
52.4561698123  557784000000.0
45.0950345354  5688160000.0
62.6716501635  557784000000.0
54.2259622483  1089420000.0
48.6390921039  1089420000.0
48.342842883  1089420000.0
54.4738560184  1087060000.0
65.5734277035  556574000000.0
51.1080533944  1087060000.0
46.8871650854  1087060000.0
46.6558515918  1087060000.0
50.8029052762  1087060000.0
46.8898749756  1087060000.0
51.1181825826  1087060000.0
50.0625254481  1087060000.0
52.5138504736  1084700000.0
62.9928954045  555365000000.0
70.3479540737  555365000000.0
54.1987152129  1084700000.0
49.7680720431  1084700000.0
46.5974796555  1084700000.0
54.5570624608  1084700000.0
38.3249196762  555365000000.0
46.7835907748  1084700000.0
54.5038369073  1084700000.0
46.9131594998  1084700000.0
53.0267052384  1084700000.0
50.3839696013  1084700000.0
63.5846639158  555365000000.0
47.8157514754  1084700000.0
46.1790031522  1084700000.0
56.2452943273  1084700000.0
50.7804373947  1082330000.0
51.5221467974  1082330000.0
54.4379665024  1082330000.0
46.453148066  1082330000.0
61.0708920935  554155000000.0
44.4169159654  1082330000.0
50.5168365585  1082330000.0
47.8485495521  1198130000.0
46.6589217846  1082330000.0
52.8269562251  1082330000.0
74.6867563827  554155000000.0
51.8127644789  1082330000.0
51.1119505514  1079970000.0
49.3790270151  552945000000.0
53.3417673901  1079970000.0
51.7736580388  1079970000.0
51.0615445484  1079970000.0
44.592455252  1427360000.0
47.2039927404  1079970000.0
47.2592425368  1079970000.0
45.20107232  1079970000.0
53.5241270576  1077610000.0
54.1332317992  1077610000.0
56.7559249945  1077610000.0
55.9211720561  551735000000.0
46.5866950776  1077610000.0
83.6749492358  551735000000.0
55.02524762  2566410000.0
46.4298402585  1077610000.0
34.7601926498  551735000000.0
48.4974069321  1075240000.0
82.6149659098  550525000000.0
58.8883244168  5574720000.0
47.2907877721  1075240000.0
44.9746542224  1075240000.0
48.8594040072  1075240000.0
46.4251753429  1075240000.0
45.4823457581  1141410000.0
46.3315109832  1075240000.0
55.6387625657  1075240000.0
46.4444350651  1075240000.0
46.1102909553  1075240000.0
45.8026491363  1072880000.0
70.0478191725  549315000000.0
45.4405296242  1072880000.0
46.6412582286  1072880000.0
50.3851162828  1072880000.0
47.398727828  1072880000.0
56.1724913887  1072880000.0
47.0830317653  1072880000.0
58.1408931343  536478000000.0
52.3066785626  1072880000.0
46.4553979298  1070520000.0
47.7016889642  1070520000.0
46.9962632696  1070520000.0
46.8911241155  1070520000.0
45.0481421744  1070520000.0
55.6105637226  1070520000.0
46.0989935481  1068150000.0
47.221109775  1068150000.0
49.6388986577  1068150000.0
54.1999397885  1068150000.0
77.618643268  546895000000.0
48.2774729973  1068150000.0
46.7164480189  1068150000.0
51.3215694871  1065790000.0
77.320674985  545685000000.0
53.4328555327  1065790000.0
50.1688035928  1065790000.0
48.6838321236  1065790000.0
54.5065755941  1181590000.0
52.8855951758  1065790000.0
33.4223938693  544475000000.0
46.7132164122  1063430000.0
56.9445034914  1063430000.0
46.9025124138  1063430000.0
50.1062350476  1079970000.0
46.9272978381  1410810000.0
53.1445920237  1063430000.0
53.836185744  1063430000.0
53.8199116868  1063430000.0
45.826721764  1063430000.0
62.3981139686  544475000000.0
74.4076918384  544475000000.0
54.8480951107  1063430000.0
53.5077665296  1063430000.0
55.2280128791  1061060000.0
46.0366308414  1061060000.0
46.9664313272  1061060000.0
43.5382263671  3856700000.0
46.9257215481  1061060000.0
54.5084432709  1061060000.0
81.5841664218  543265000000.0
44.6181156487  1077610000.0
47.7328465731  1077610000.0
50.2450972266  1061060000.0
54.5509466689  1058700000.0
28.5320984287  542055000000.0
56.2753656527  1157950000.0
48.2101475343  1058700000.0
47.2677120571  1058700000.0
54.531667146  1058700000.0
46.2634743529  1058700000.0
47.2100978387  1056340000.0
45.57541908  1056340000.0
53.0122295048  1056340000.0
53.7599051346  1056340000.0
46.4707842306  1056340000.0
45.0850887137  1056340000.0
51.3016133755  1056340000.0
56.0868400383  540845000000.0
53.4354171541  1056340000.0
45.1575702928  1056340000.0
47.7642074079  1053980000.0
50.4020752993  1053980000.0
46.1710338823  1053980000.0
53.309983066  1053980000.0
46.8374348066  1053980000.0
79.7249797048  538425000000.0
57.2732138547  1051610000.0
54.4161667047  1051610000.0
44.6566361153  3582570000.0
52.9665268073  1051610000.0
48.4930424994  2705830000.0
50.9396973357  1051610000.0
48.9052599225  1051610000.0
51.6949523194  1051610000.0
48.3642254118  2126860000.0
45.5562289525  1051610000.0
50.3998569264  9703190000.0
55.6205432899  1051610000.0
46.6165342714  1049250000.0
50.8398539581  1049250000.0
44.3133876311  1760560000.0
49.8765386533  1049250000.0
57.6620995876  1046890000.0
49.323701924  1046890000.0
47.5568159265  1046890000.0
53.576887772  1046890000.0
48.220764562  1046890000.0
48.3910927357  1046890000.0
44.687420597  1046890000.0
45.5649177151  1046890000.0
51.4277976859  1046890000.0
50.047536108  1046890000.0
48.3377586373  1044520000.0
50.0023712023  1044520000.0
45.5513622605  14030200000.0
55.1923551332  1044520000.0
45.7347342246  1044520000.0
50.311702402  1044520000.0
46.5622964301  1044520000.0
52.426664633  1044520000.0
47.0771719106  1044520000.0
50.7203155559  1044520000.0
51.2006486037  1044520000.0
52.605594554  1921260000.0
52.9766121393  1044520000.0
54.4998091696  1044520000.0
55.7549004349  1044520000.0
55.4050303829  1094150000.0
54.6641116479  1042160000.0
45.3334294279  1042160000.0
51.7616063097  1042160000.0
51.5308770268  1042160000.0
49.8283674882  1042160000.0
46.7358081659  1042160000.0
45.209919055  1042160000.0
54.8483104688  1042160000.0
46.6940956598  1042160000.0
50.6998642689  1042160000.0
45.579422554  1042160000.0
44.9531222957  1042160000.0
50.3820863683  1042160000.0
58.4214105802  1089420000.0
44.9257032749  1039800000.0
49.7998822762  1039800000.0
45.5835642136  1039800000.0
47.0137644537  1039800000.0
52.9546072701  1039800000.0
48.2906497656  3752720000.0
50.5699276544  1039800000.0
65.0050346446  532376000000.0
58.1034662049  532376000000.0
54.103005206  1039800000.0
48.096209133  1039800000.0
46.4893915356  1037430000.0
46.9079354498  1037430000.0
45.067939275  3899240000.0
49.0240227735  1037430000.0
55.2038598067  1037430000.0
48.5936581821  1037430000.0
54.282703332  1035070000.0
50.6677954503  1035070000.0
52.1255385852  1035070000.0
52.4751466772  1035070000.0
49.049020928  1035070000.0
47.0661371416  1035070000.0
56.3851786414  1035070000.0
44.9894629997  1035070000.0
51.6590309834  1032710000.0
49.325393711  1032710000.0
44.6319862386  1082330000.0
54.6546504369  1032710000.0
56.42990038  528746000000.0
54.8535117789  1032710000.0
56.5068845638  1032710000.0
47.2852996353  1032710000.0
54.0817520003  1032710000.0
44.5273764466  19708900000.0
57.5550127596  1030340000.0
49.3982754086  1030340000.0
47.0123314316  1030340000.0
46.6655706246  1030340000.0
46.8712926663  1030340000.0
46.8797464392  527536000000.0
49.5947172463  1344650000.0
47.7360011723  1030340000.0
46.7895122325  1030340000.0
45.3249626569  1030340000.0
48.3688099967  1063430000.0
46.7354575308  1030340000.0
54.6028949896  1027980000.0
56.2316304472  1027980000.0
46.1909012019  1027980000.0
53.7432457793  1027980000.0
45.3110647933  1027980000.0
46.3709252309  1027980000.0
50.1850932966  526326000000.0
56.0246750766  1025620000.0
47.174418356  525116000000.0
74.2948327091  525116000000.0
83.4834107465  525116000000.0
48.0992630043  1025620000.0
47.5285897594  1025620000.0
46.5692737424  1025620000.0
46.6921377626  1025620000.0
57.6568182351  88666200000.0
50.6961937972  1025620000.0
54.3589125022  1025620000.0
47.1579072096  1025620000.0
52.030146052  1023250000.0
45.6054316095  1023250000.0
48.9872791353  1023250000.0
48.9856372977  1023250000.0
51.8162426896  1023250000.0
62.8751848564  523906000000.0
47.8242172431  1023250000.0
53.961484421  1188680000.0
46.6510019789  1023250000.0
46.5962405392  1023250000.0
46.7044102288  1020890000.0
50.9497985814  1020890000.0
48.2316292844  1020890000.0
46.6217554204  1020890000.0
46.1019087646  1020890000.0
50.6960059606  1020890000.0
49.3792900732  1020890000.0
47.659855105  1020890000.0
53.0481167361  1020890000.0
45.4372851338  1020890000.0
47.585534122  1020890000.0
58.4773321268  522696000000.0
55.0498833716  1020890000.0
50.4054320518  1020890000.0
47.9680431864  5024110000.0
35.0114059892  521486000000.0
105.196940913  521486000000.0
52.4667236809  1018530000.0
52.5590828352  1018530000.0
44.6290122241  1018530000.0
58.1425565782  1018530000.0
54.1854243978  1018530000.0
57.1627221928  1018530000.0
63.0059420767  521486000000.0
54.3363169968  1016160000.0
90.3717821959  520276000000.0
49.0835047954  519066000000.0
52.1643581182  3164290000.0
55.5334851463  1013800000.0
54.6720963409  1013800000.0
57.545934714  1013800000.0
49.5839477009  1013800000.0
53.8721732741  1013800000.0
45.5515705635  1011440000.0
52.8246540643  1011440000.0
49.7686035001  1011440000.0
53.1073241419  1011440000.0
57.1745242817  1061060000.0
54.2290524399  1011440000.0
50.86933439  1011440000.0
54.3516332923  1011440000.0
47.9830513212  1011440000.0
45.9753146333  1009070000.0
51.6582573619  1009070000.0
55.0245086068  1009070000.0
54.0446572319  1009070000.0
39.4402272723  516646000000.0
50.9770935993  1009070000.0
47.3576236207  1009070000.0
47.6897302409  1009070000.0
56.1832768915  1009070000.0
67.7275427662  515436000000.0
47.2037151112  1006710000.0
54.5800242768  1006710000.0
99.7135178687  515436000000.0
47.0239086149  1006710000.0
53.633452998  1006710000.0
45.3760761379  1006710000.0
47.7198103981  1006710000.0
46.8966637833  1006710000.0
45.7535508759  1006710000.0
52.3239337955  1006710000.0
48.3830102344  5952830000.0
45.849925096  1004350000.0
51.8204274795  1004350000.0
45.072755573  1434450000.0
46.8846016331  1004350000.0
46.4633774557  1004350000.0
49.9894970574  1004350000.0
56.1467338978  1004350000.0
54.6170135447  1004350000.0
47.2985850454  1001990000.0
46.8242867352  1001990000.0
49.31379262  1001990000.0
46.9468860439  1001990000.0
51.9124249582  1001990000.0
63.9509110696  513016000000.0
46.4211645133  1001990000.0
51.9488800208  999622000.0
52.68519094  999622000.0
54.2659509953  999622000.0
59.1315171831  511807000000.0
46.5294224002  999622000.0
55.8670942725  999622000.0
54.5414504643  999622000.0
54.1612780567  999622000.0
51.4458337074  997259000.0
49.777595277  997259000.0
52.0332724152  997259000.0
71.2156793993  510597000000.0
53.4402947877  997259000.0
59.2176860329  11518100000.0
51.7327989496  997259000.0
45.2004746125  997259000.0
54.2725275157  997259000.0
46.6810547429  5099730000.0
38.4527406396  509387000000.0
83.2829375594  509387000000.0
44.997181969  6437280000.0
50.2148985591  994896000.0
52.0438915368  1342280000.0
49.3046095187  994896000.0
58.6614378769  2268650000.0
44.888133687  994896000.0
46.0156729812  994896000.0
44.9380792681  994896000.0
47.1575704164  994896000.0
51.4451988102  994896000.0
49.8848055633  994896000.0
47.037168646  992533000.0
45.9444870712  992533000.0
53.7447639171  992533000.0
47.7867555338  6898100000.0
53.4514767275  992533000.0
53.2979568629  992533000.0
57.2895203528  508177000000.0
47.1811413617  992533000.0
55.6186339917  23523000000.0
47.5967411173  992533000.0
46.6367566546  992533000.0
89.8516359046  508177000000.0
45.8816089995  992533000.0
49.9568988889  992533000.0
50.1662961979  992533000.0
46.6957692685  992533000.0
46.0744962564  990169000.0
47.7479310025  990169000.0
53.9724976255  990169000.0
45.7728569251  990169000.0
60.1670908704  506967000000.0
58.196374355  1072880000.0
48.4067608564  1999240000.0
51.7457601754  1321010000.0
45.9772219283  990169000.0
48.6096180111  990169000.0
50.2270025867  990169000.0
50.3679027904  990169000.0
50.3561636789  990169000.0
45.4470622302  987806000.0
54.9229556793  987806000.0
53.1711013691  987806000.0
51.8984419625  987806000.0
48.005345387  987806000.0
74.5399667664  505757000000.0
50.2790501994  987806000.0
53.1028202774  987806000.0
46.0580229797  987806000.0
48.2982834764  985443000.0
49.903220247  985443000.0
49.8020393358  985443000.0
47.0836129253  985443000.0
58.6835140105  504547000000.0
46.721441103  985443000.0
49.0485477976  985443000.0
49.1038584734  985443000.0
55.0705262828  985443000.0
55.2396563292  985443000.0
45.9920103036  985443000.0
46.3566654384  985443000.0
56.1670906039  985443000.0
54.489628725  1729840000.0
57.068400784  985443000.0
46.7766124818  985443000.0
51.9018234063  983080000.0
54.8978857268  983080000.0
47.2481870566  983080000.0
52.2584560898  983080000.0
46.6690070553  983080000.0
56.2419604548  503337000000.0
50.9143704791  983080000.0
53.4042609469  983080000.0
48.9133547771  983080000.0
44.9059282717  1245390000.0
55.207631866  980717000.0
55.2592279588  1774740000.0
54.5096545946  980717000.0
56.897054448  980717000.0
49.2259353795  980717000.0
49.3322553791  980717000.0
45.2357872746  980717000.0
46.3609167704  980717000.0
52.7291904263  1179220000.0
47.9323647232  1295020000.0
46.7028488744  980717000.0
57.3155833341  980717000.0
55.3317401425  980717000.0
54.9494154891  978354000.0
77.1477975505  500917000000.0
54.5523841856  978354000.0
50.0819933611  978354000.0
51.3807783095  978354000.0
47.3084619453  978354000.0
47.6049486817  978354000.0
54.4176355438  978354000.0
48.3466992624  978354000.0
54.2728475984  978354000.0
64.7996733796  500917000000.0
50.017845916  978354000.0
56.8180890291  978354000.0
46.5145351886  978354000.0
50.1741529141  975990000.0
53.7193594789  975990000.0
49.9401048357  975990000.0
50.3644566943  975990000.0
58.1452083175  499707000000.0
55.264958618  975990000.0
47.0747297511  1058700000.0
