#X(10*Mpc)   Y(10*Mpc)  Z(10*Mpc)  Potencial
20.00114329  33.45520431  38.91354303  2.42864889939e+22
18.84042263  31.07903182  27.48022144  2.57058719733e+22
16.87271831  30.97833516  27.90211857  6.09996585292e+22
28.52950429  34.80058142  31.06249166  2.01587334742e+22
20.8432484  34.58035526  28.2304766  2.50081098962e+22
24.27184391  36.49509087  34.69585724  2.05427604084e+22
19.72528156  31.98405933  38.60779044  2.14826195578e+22
18.09136524  32.9122567  28.244237  2.58600499283e+22
15.92673517  31.61006069  30.72728024  2.17240481271e+22
13.69946314  31.63466669  30.41109773  5.25107489182e+23
18.93679754  32.07758539  27.76590035  2.71464177039e+22
20.29491402  31.26573662  30.36817007  2.3787344387e+22
17.48301881  31.88309656  29.23291799  2.42156638026e+22
14.90662918  44.1531453  15.21228155  2.27942632651e+25
22.35353283  31.77823036  28.40791886  2.35117893438e+22
21.33055727  31.43302802  34.82772859  2.37870849544e+22
17.55683193  34.02395924  37.21874861  2.19967506165e+22
21.47023764  28.65260226  34.32542615  2.07842546829e+22
21.33363876  33.15567871  36.97117966  2.53665646681e+22
20.07705617  30.16668442  26.54824917  3.91152114264e+22
20.16295174  31.53282618  31.22397468  2.33655516413e+22
25.82888511  30.10822348  28.58471217  2.04715941866e+22
20.05536681  30.7192158  38.28574741  2.35562553366e+22
21.51461276  33.51788278  26.31992273  2.35622801751e+22
21.16995817  33.83473575  36.79387725  2.48561507333e+22
19.50242512  27.61048596  29.68777803  2.11737564276e+22
4.342835  53.30326989  57.85877691  5.30265659159e+24
16.45167358  34.81765213  33.90911194  2.1075084632e+22
23.85575485  34.90916929  38.36772231  1.99783064272e+22
23.11143  32.62766399  26.31167345  2.2714761348e+22
19.15829787  33.5168087  32.47147627  2.25875359337e+22
16.73040199  33.63943495  28.21257087  3.32575164161e+22
24.8839681  37.8241313  34.21109858  2.02278762131e+22
23.49109777  34.5663905  29.0698227  2.28729154781e+22
20.17983124  32.16876195  29.79033605  2.5050460283e+22
20.30581833  39.84602199  32.91030502  2.15799658048e+22
21.92617126  33.67107071  30.08867805  3.36942909381e+22
17.8995776  34.29624261  26.67881831  2.41020182905e+22
17.54392815  32.71252225  28.0432627  2.54941843757e+22
37.59250074  0.19079147  34.41002146  5.58737456251e+24
20.67224438  30.51520465  37.65123173  2.18263515058e+22
20.27566475  27.95666783  38.36976996  2.23764708223e+22
15.65606638  34.42671607  28.90798543  2.30448531008e+22
20.84074184  26.32437645  34.00635141  2.06274842715e+22
20.57581628  32.30116646  34.18655705  2.2650014228e+22
0.07758517  26.10630019  36.34065039  6.93666496438e+24
22.2404669  26.24319721  30.68822309  1.97679760002e+22
7.1529569  26.37991015  49.68987075  8.11286885897e+24
15.07465561  34.38190974  29.91955594  4.80516790469e+22
20.70467997  31.39952111  38.06207132  2.20216602945e+22
22.77017839  34.83034361  37.95173258  2.11055685605e+22
20.63459529  32.38574447  37.9401005  2.29000196147e+22
19.41998007  28.13269874  29.38973635  2.16521483771e+22
18.41640525  32.34520651  28.08054041  2.61951705277e+22
17.00051198  33.60997039  28.67739076  3.05040177084e+22
21.6193583  29.42573079  35.60343051  2.07308872171e+22
17.27538503  31.30362879  29.92551504  2.26204491319e+22
22.55621403  28.05410272  27.85320512  2.10760595396e+22
21.4154814  27.75221891  31.27781578  2.15993551903e+22
19.82515157  28.53249848  28.86203687  2.21136535456e+22
22.50848538  34.7552415  40.39506366  1.92223848559e+22
22.39254653  33.03588975  32.56470912  2.31796100635e+22
21.6915712  32.46502831  33.22375321  3.61341498118e+22
11.4242443  12.76266307  4.57795626  5.70563358233e+24
20.43341316  30.75141615  38.10658126  2.37374759734e+22
47.88690013  24.48013383  9.29670911  6.67113502803e+24
20.54431097  34.53740358  27.94859028  2.64171900938e+22
20.32494263  30.58349155  27.10301134  2.97243583218e+22
60.56738063  49.74468068  23.00502041  5.91276893873e+24
27.42786061  39.22096589  26.95126726  1.04008371958e+25
20.32719291  28.48253344  30.87895657  2.24729906801e+22
30.63674511  37.87675968  14.52392945  1.15190464744e+25
20.12662938  31.84955959  31.79463266  2.31017062676e+22
20.66594054  32.66443081  29.56520991  2.49737129165e+22
24.125699  36.31637244  34.80546171  2.04532992418e+22
14.67017619  33.38071309  30.79362499  2.14444306407e+22
23.66228345  34.19726395  30.01343165  2.27906235748e+22
22.74618876  34.65719763  37.3708566  2.13421637737e+22
20.94101621  32.7808217  36.92121467  2.42324449104e+22
61.10815786  59.52853086  2.92064498  4.85440065931e+24
17.56289818  34.41737602  36.99933164  2.1680678162e+22
21.002488  27.84501106  34.10538168  2.05494061342e+22
19.92259155  32.02968448  28.24875028  2.64748344757e+22
20.93344797  29.62771198  36.34073495  2.71370891166e+22
21.89903468  33.81174287  29.47219286  2.57604097274e+22
22.14426142  32.19546132  33.4514363  2.31377173961e+22
15.08002303  33.47814236  30.72170858  5.90177787196e+22
18.60861088  31.82905798  27.68451638  2.56568740954e+22
21.41213117  31.86826461  34.5952801  2.2765704509e+22
17.10397712  34.83835171  37.71620394  2.03688533176e+22
21.61108481  38.11130979  37.71236697  2.00213843647e+22
21.63721292  32.12834449  33.49848496  2.38560742417e+22
40.69502927  54.79646722  38.91203648  8.48814760204e+24
19.9101522  30.92720041  26.74203027  2.89584956731e+22
19.2423393  31.81677721  39.33830745  2.11205875726e+22
20.24253852  33.65636811  26.11031518  2.35313450414e+22
19.78644579  31.97835299  28.91043605  2.77231550747e+22
22.32590215  27.60095215  29.91737301  2.06487594072e+22
24.40029476  35.01064682  33.50501691  2.1566315767e+22
21.01758668  33.45334824  37.28219979  3.26158895692e+22
20.91351937  25.92030531  34.83337184  2.6190525885e+22
17.45297653  34.30459407  37.10896556  2.32840402838e+22
23.97255464  33.49709625  32.38962793  2.16664871854e+22
16.84378453  34.04187592  27.58366386  2.51581179415e+22
19.59113259  28.23454848  37.54618596  1.95061147873e+22
20.26495943  32.11042527  29.52292947  2.54064969819e+22
19.28218714  34.04549086  43.8204203  9.09403502362e+24
29.60041581  33.75856719  34.17058514  1.84597842045e+22
19.95168027  30.18977391  26.47921874  3.60185860847e+22
22.60938657  47.07037817  33.42310455  9.53619335316e+24
44.074448  10.07036588  42.97683024  5.93217680418e+24
18.5516959  27.52424313  32.0942597  2.03643048984e+22
22.15400539  40.0279629  29.00021979  5.89482097752e+22
24.78535055  34.65092641  31.15378571  2.14333613156e+22
17.48756518  33.75499657  31.45560237  2.25654994e+22
21.66495975  32.82046833  33.31031157  2.42806583704e+22
20.36069277  31.81984775  32.53209122  2.32719457544e+22
18.39329078  34.14517478  38.17007943  2.0849459778e+22
22.80427696  38.8802868  31.0904421  2.15118980798e+22
21.28749106  28.41344289  33.16724353  2.11286931399e+22
21.09027146  39.68331224  28.0191346  1.02142821458e+23
21.1568052  30.49540119  30.71349552  2.28856961306e+22
20.96861675  36.63432472  26.54211956  5.6275085495e+22
16.0347177  32.09216503  37.08153296  1.96689821599e+22
20.2249046  30.50594438  37.88912717  2.29737436743e+22
26.27587522  28.58051678  30.20473913  1.94224359209e+22
18.84397604  32.13192599  26.78699984  2.46480135492e+22
19.55255428  34.21855062  39.1193499  2.10940336951e+22
27.00879725  35.65351299  32.49809966  1.99545677571e+22
20.80200722  26.717023  35.0840693  1.96174072497e+22
19.82556891  26.90619597  31.70575866  2.27814409987e+22
18.41945897  29.7341105  31.01460574  2.17108604522e+22
20.52440099  29.61130388  36.99045063  2.08971570651e+22
20.49403512  38.0292535  37.71368103  4.85278404462e+22
19.89444733  25.93327181  33.32919612  1.95490944662e+22
21.15926132  31.95838995  32.28968649  2.3193278865e+22
17.30565397  34.17789152  33.11446325  2.16637706701e+22
19.46004053  32.46447446  30.8190984  2.34791495246e+22
21.78053764  28.27765932  30.18587648  2.14266729224e+22
27.50132142  34.27245392  29.41735385  2.03333671043e+22
14.83455996  33.44298692  31.26121885  2.15577714231e+22
21.12071876  33.62153395  35.50540171  2.24728413726e+22
16.28606461  32.40356018  36.86093948  1.99200416213e+22
22.59999806  33.63489496  36.90331096  2.19402961918e+22
17.8971465  37.72985404  30.24513744  2.22032070296e+22
22.33108631  35.32543935  40.78277417  1.88976210371e+22
23.45137806  35.56133994  39.75282116  1.9059636951e+22
27.70412274  5.78462333  10.90376229  5.71382820441e+24
20.72344706  27.74201621  38.11645779  1.99699781019e+22
24.52535686  35.02487889  39.72516658  1.87461705778e+22
20.71039412  18.80273597  41.29170936  8.12646218578e+24
12.86283063  33.93497162  31.50989421  9.38211687519e+23
18.72766358  31.6357711  38.88663316  2.02526674094e+22
25.69464676  29.21412399  30.31897339  1.97302728972e+22
16.43737979  42.73385973  14.81259952  1.44571839884e+25
19.34529408  30.82210934  27.3537347  2.82295690332e+22
17.30064864  33.94430847  32.55959225  2.18479332646e+22
17.73242059  34.10606207  26.55436742  1.22148777465e+23
20.86291882  30.73949417  30.5826096  2.29643696886e+22
24.57817039  36.07923116  31.20491243  2.1149471993e+22
20.719927  30.2716527  26.57629429  2.72358015283e+22
24.22465912  26.85856336  34.95186621  1.84900101582e+22
1.34955898  1.395239  53.03325115  4.90231762986e+24
20.60648809  32.788921  37.55928739  2.37460049665e+22
22.44154552  39.69618854  37.22199602  1.55707355249e+23
17.14537356  33.7092789  32.86710585  2.20463681432e+22
24.68437733  30.77336909  40.77974845  1.39176409101e+23
19.13622469  31.00192391  26.97693897  2.62842508127e+22
17.14448704  29.6708802  33.72796024  2.00425880779e+22
15.81384105  34.84023737  36.52161535  1.98812465239e+22
18.31177394  36.83429455  28.62611427  2.28711122636e+22
23.59813918  32.19021797  32.65289858  2.14976156369e+22
16.00221067  33.08305372  28.93764473  2.95021589331e+22
17.68662834  34.40634692  26.97942527  2.4073873253e+22
20.44108321  37.75310559  26.3222127  9.41418726562e+22
18.21481849  32.40477861  27.60089887  2.5113026965e+22
20.12704511  34.37424664  35.13495146  2.17319882197e+22
27.51660227  22.84043939  25.6756203  8.81162882e+24
20.40075674  31.80565031  31.79656039  2.31567036867e+22
17.22894156  33.60251273  32.11107886  2.19113284725e+22
62.43733882  6.46133004  1.32030216  5.09286034516e+24
20.72786366  30.21967065  30.38827236  2.29696543699e+22
25.88674638  39.07010263  14.94425288  1.34978609107e+25
1.73850157  0.84932064  54.03411499  4.88393208316e+24
0.70402833  50.95316571  11.59226613  6.72402869456e+24
24.08599054  37.57488078  36.23942657  1.95636482948e+22
21.35047374  33.73117439  37.00503241  2.59260348e+22
23.18119969  35.35729785  41.48059023  1.15292732354e+23
15.65909021  31.85251169  30.26734281  2.14600260753e+22
20.45428867  26.60585493  33.29069267  1.99677548737e+22
20.12834624  29.46455956  37.93109781  2.03776660631e+22
5.100663  17.81497069  6.50796325  5.81982433899e+24
20.48811089  33.06570018  37.88290203  2.39395577583e+22
23.81434874  33.20829377  37.5902048  2.01079525698e+22
21.63118377  32.50897675  33.13858537  2.82765590143e+22
21.06465481  26.98895599  34.70411331  1.98845073927e+22
17.36427728  34.11588473  28.28746732  2.66006339845e+22
27.80529401  34.10188269  29.48672307  2.00310458041e+22
23.69986022  34.47616484  30.35463408  2.23148917823e+22
22.88000719  35.45433489  38.98533742  1.96316925461e+22
22.33189607  34.88754751  37.72776502  2.12883343649e+22
27.17966777  35.88930224  30.89639066  2.00798552046e+22
20.91503906  38.22167969  27.52734375  2.24944347432e+22
20.91533944  34.43021329  27.90059517  2.40919783133e+22
19.36708699  31.32126577  27.43457528  2.6174256897e+22
17.6084722  33.25684206  29.0468125  2.50846284961e+22
21.85313769  30.92744247  29.22382412  2.31138177081e+22
19.95099936  32.30436519  28.79582513  5.20464232698e+22
16.97955824  33.66248482  28.62434341  3.21039111554e+22
20.41004939  30.52372613  29.51810701  2.37048064822e+22
23.61869129  28.49611061  27.82508894  2.06956063134e+22
28.65851833  35.83984444  31.43764545  3.47400290464e+22
22.02317506  34.91702951  38.12184298  2.12241311384e+22
21.5974865  33.06425978  36.70726636  2.33789808398e+22
24.75501442  34.82137321  33.36555963  2.08452554042e+22
17.99690939  36.72940887  28.86200493  2.27169989658e+22
21.12903307  28.12166339  33.15501423  2.09582436063e+22
21.97335701  32.50931282  31.92904428  2.33218100335e+22
9.47984477  45.41304347  21.73015461  1.72120427466e+25
21.05041042  33.56358299  37.36970035  4.13258031042e+22
19.57032846  30.77935631  27.3480856  2.83278840325e+22
21.41087363  34.90893894  40.90558935  2.19393840983e+22
23.44721972  45.06820092  55.18482405  6.39585173865e+24
22.27886837  32.98029217  33.45376778  2.2812040315e+22
18.71896077  38.90945338  34.94342422  2.04200897051e+22
22.07372515  33.14652749  34.68792645  2.29876731781e+22
22.08761047  34.39554482  37.30291214  2.23729205106e+22
24.62390836  34.47870636  34.02505417  2.06614768668e+22
22.13145844  29.2504856  27.57337712  2.24092508564e+22
22.86415943  34.89254259  37.18994321  2.09171886844e+22
3.93694594  5.5739809  1.90424856  5.01990171488e+24
23.29842586  34.11031965  31.10381261  2.33642003963e+22
19.27740583  28.21881485  37.7093237  1.92347338603e+22
24.2938325  39.64137009  14.28008423  1.66988965813e+25
20.34662545  33.65923466  38.80276382  2.37208135687e+22
19.46881645  32.61126175  29.51261982  2.47556915875e+22
20.57766729  29.73303931  38.38486995  2.06190520512e+22
24.92903738  37.44885744  28.29810812  2.11492821896e+22
20.09427825  30.34822881  37.92945868  2.18284322184e+22
19.25461461  31.02511149  27.83147067  2.54505900731e+22
18.14825338  33.21607395  37.6553009  2.05716106921e+22
18.29865793  29.6720473  30.46802966  2.15812556652e+22
23.47374179  33.95790126  30.30273281  2.2508623044e+22
18.86638361  30.38148546  29.09386916  2.31018371989e+22
20.66107714  29.77049973  36.85038249  2.08131452711e+22
26.14297287  33.42711557  38.49045301  1.83552475461e+22
20.24747695  30.71826297  37.94534302  2.52404416456e+22
16.50805448  32.87064616  29.71954301  2.29350134105e+22
20.21393768  27.21594246  31.93959442  2.12589161585e+22
20.62752385  34.50710513  28.01902737  2.45325795778e+22
21.17475017  33.40742665  37.50870495  3.87498449403e+22
16.83072025  34.90330827  35.22692329  2.04408560406e+22
21.56825856  33.40224488  36.48706984  2.30807485375e+22
19.37002403  33.83883423  40.20396652  4.08719917946e+22
20.06672773  32.17813078  28.44329317  2.70952102015e+22
21.02164872  32.90776797  36.96980533  2.59243613899e+22
20.22595985  27.59419893  28.18342969  4.72606879897e+22
20.33272509  30.15761474  38.49075527  2.14947082088e+22
16.92240998  33.32324079  36.02936969  2.15074535146e+22
20.23117026  32.78483693  38.20750734  2.24462208998e+22
20.95666107  34.46408332  28.60011302  2.39640474826e+22
34.56540071  27.07384658  59.40673245  5.88211481389e+24
20.07121401  28.58964252  38.55097364  2.94683499808e+22
22.91520003  32.52563899  26.84777413  2.24211369379e+22
19.70659527  28.15425827  28.71664084  2.14745337671e+22
20.16444125  30.56091818  38.33103286  2.24046280205e+22
15.72095875  29.16513646  31.78614756  2.25680862291e+22
18.62356817  32.4458646  27.85844744  2.58761974139e+22
18.8190165  31.51064119  27.78159967  2.51956135686e+22
27.47735416  34.23121587  32.33702929  1.95023929571e+22
21.7145679  37.13706697  37.82705537  1.96488510136e+22
22.19413332  34.02376715  29.84014618  2.57153834247e+22
21.64806143  34.4648759  28.71487378  2.39268048129e+22
21.17875388  30.80277694  30.82065833  2.26194045258e+22
19.94481126  30.22500201  26.90150081  4.40524165875e+22
6.68422064  46.91095126  27.16734581  9.37733850236e+24
14.8974665  33.09689802  31.45826734  2.09196377279e+22
22.94662973  34.12584487  32.57534832  2.20425260212e+22
20.36060641  30.84994111  26.99363701  2.7902841483e+22
20.36288953  31.2119453  38.01437569  2.20117170192e+22
21.41581184  28.20611492  33.00081187  2.08451090017e+22
14.47716788  31.97621126  7.71034985  8.04105619719e+24
19.87405383  27.25562575  31.18364143  2.08261178632e+22
12.79051751  58.93146538  1.19797551  5.82049399797e+24
20.82833718  30.39428143  30.56952118  2.26977594571e+22
47.8503229  54.19572658  24.91831731  7.07288845457e+24
13.49122322  34.25776403  8.37186011  8.45183177076e+24
16.64080067  32.66583935  37.52794242  1.96823770484e+22
19.06046295  30.58050546  27.72259093  2.50414615779e+22
19.43194243  28.70650926  28.90422537  2.18365242081e+22
21.60705587  31.92405189  34.91659731  2.22260242299e+22
28.27404745  34.89944776  33.41578054  1.89187289225e+22
25.8494555  32.7890312  37.75193517  1.86537760677e+22
21.84989393  32.27812755  33.43024468  2.37387545808e+22
17.11158065  30.72447737  28.79851744  2.20419490308e+22
15.28084647  6.71223993  33.15546673  6.01578000496e+24
14.28198716  31.2450162  33.52822725  4.55583505144e+22
17.56642656  33.53225528  31.1999962  2.25001098376e+22
20.42616247  31.91028683  34.60453592  2.19220952256e+22
21.87244238  32.86535181  32.90273149  2.54799927447e+22
19.12323459  33.39560056  39.91215373  2.00590687354e+22
20.89849409  29.70993602  36.31894355  2.71655376629e+22
58.19980022  11.3678125  33.58678634  5.85886021317e+24
20.86322945  32.58841773  35.73255008  2.21551780045e+22
17.24810446  33.44261733  30.90933091  2.25524501995e+22
17.92501858  33.64346327  36.61415209  2.08228638271e+22
20.23599077  30.43423735  26.75759254  3.69520403839e+22
21.22666146  34.53133774  28.27064905  2.38639978322e+22
25.66632275  40.02181252  31.33651397  1.68716045612e+23
20.69031143  31.93395336  31.19846574  2.31031974331e+22
21.04682152  32.89649356  37.57333706  2.5018281385e+22
22.83107487  34.58071163  33.15230099  2.17108557414e+22
17.56702307  36.05719703  26.07784864  2.55475919767e+22
6.13891118  25.6645428  31.1476957  7.55415265815e+24
23.10149895  29.8988166  31.04037159  2.10734054275e+22
21.30384603  28.40926689  35.12660118  2.01189694142e+22
19.18662689  28.00122079  38.00782594  2.18377473169e+22
37.67562379  5.47145501  1.78624279  5.41913277607e+24
16.71155498  33.53357578  28.31327629  3.23162031886e+22
19.746592  29.2756224  27.41429314  2.40468631297e+22
21.00425777  36.32769959  36.10648332  2.06451736429e+22
20.2102903  31.58344531  25.6730938  1.33260246889e+24
40.79779674  53.82625766  39.1717311  7.9896029389e+24
28.34383758  29.49791606  29.5882508  1.87148359235e+22
23.7668064  36.10833263  30.85458136  2.14312223131e+22
21.87021075  38.57307594  37.59630501  2.83475348542e+22
23.17354003  38.47361175  37.1396491  1.91245897889e+22
19.56319912  34.41501529  27.80968402  2.38495106959e+22
21.73331732  26.69413819  31.24987529  1.97925098256e+22
20.53049542  32.32687877  34.22756371  2.21210298269e+22
19.43627206  27.11295891  30.36241015  2.03684805218e+22
17.33928352  34.67030663  36.58718701  2.05773983933e+22
21.8218715  32.54925549  33.54490257  2.35848704533e+22
21.14208496  33.43378526  37.63876923  3.32968194337e+22
21.63573432  32.4334467  33.73671223  2.29120977286e+22
16.40966685  33.13551081  37.3384577  1.95729603687e+22
23.63132047  34.40740391  28.08581442  2.1992992118e+22
24.71412445  43.70207526  29.90538534  1.02464469733e+25
20.78333702  35.47629886  27.04617687  2.29383246365e+22
19.968323  27.12739484  32.01168135  2.17641869297e+22
22.4199421  18.29068651  8.67607497  6.92339078567e+24
21.43425409  29.35859516  35.74760983  2.03360268859e+22
14.50573827  51.93106793  8.75824438  8.13956843376e+24
22.15970783  33.36444778  35.26704102  2.17945613545e+22
17.70581245  34.13561538  30.4484754  2.27152395477e+22
21.71455877  29.21838919  29.31378954  2.18973768267e+22
26.27559253  34.09740618  37.46781499  1.8494145914e+22
28.00144027  36.20156175  29.08559926  2.75773178793e+23
20.51567888  29.92246815  29.28097115  2.31026281956e+22
21.01942205  32.78573608  29.49964378  2.4250327107e+22
20.59857633  27.10489185  38.0874554  1.92924135611e+22
21.88133191  32.77001176  32.64253626  2.4482500459e+22
17.72559166  38.35683603  32.97296963  2.40374574106e+22
16.12309704  31.86748548  37.87157001  1.90519209907e+22
10.56730604  40.79404883  11.58134775  1.08312069677e+25
21.34281935  29.52253744  35.7610411  2.0493209655e+22
27.33400222  33.78988573  39.15198013  4.17035194145e+23
22.25656083  32.78570509  31.69975882  2.33855470131e+22
18.20451674  35.51501534  39.9480936  2.30370299803e+23
17.3426092  30.63678447  35.86312891  1.96966031595e+22
22.72437731  33.56116248  37.51107542  2.11229078692e+22
19.36047449  28.45309367  29.22714233  2.13203515112e+22
15.57031447  51.60054822  20.51935978  9.91356103664e+24
25.81741368  36.33031984  38.39332372  2.01544353949e+22
18.12873866  32.95973856  28.07423214  2.50701282878e+22
20.67345476  34.39696246  28.28406781  2.39334245577e+22
21.26277874  26.4159601  35.11900189  1.89665788032e+22
20.19627757  32.33683214  31.03301601  2.30541770787e+22
19.02311032  32.14138372  27.72430522  2.55392857998e+22
15.06473642  34.91560237  36.52694035  6.12372310105e+22
23.50116954  36.41340039  40.09365142  2.01995229815e+22
20.63567359  35.0828476  27.2527155  2.31340351604e+22
19.83333406  30.02510513  26.30341573  2.85089086294e+22
20.57980498  29.75992234  38.54499737  2.04151667973e+22
20.90901121  26.96239244  36.209198  1.87542246314e+22
21.78000248  26.60435205  35.0461428  1.89008512234e+22
19.86894864  33.6069074  39.83027347  2.02410195845e+22
22.18376097  29.07255325  26.90060752  3.36331310601e+22
23.57763022  34.55347499  34.17071039  2.08938279876e+22
24.4498469  33.95842047  37.3605511  1.9459362017e+22
22.63446828  27.96811185  27.88245546  2.04982643532e+22
23.75337993  39.27300925  28.34050404  2.90931642664e+22
24.95417086  27.28896892  33.01741934  1.850184437e+22
20.09135416  32.27534262  28.99191586  3.07583939615e+22
25.26362954  34.04268655  35.37175485  1.95813303442e+22
17.43012081  33.4585212  29.04886972  2.50759962708e+22
19.69110435  31.94165698  27.98207718  2.54903451483e+22
21.12618009  27.5163784  34.15992737  1.98210518248e+22
23.58509532  36.86354728  26.90608692  2.15832989582e+22
24.49285796  35.6608318  28.78822743  2.13563907755e+22
24.56114566  34.21752081  35.31517939  1.99841642737e+22
17.10995879  33.70892286  33.01894693  2.19038164785e+22
19.3697661  33.47182542  39.67697226  2.02890833275e+22
20.50955687  28.90084956  38.26740723  1.95016641484e+22
25.83387639  27.24892145  32.15094645  1.83484209864e+22
22.18771215  29.28994971  27.42813607  2.21838228097e+22
20.09994507  33.2741764  38.77327029  2.40513987947e+22
26.13028003  34.00840641  29.74002092  2.04355951543e+22
23.28014575  35.22406715  41.23096877  1.99332446068e+22
21.08529996  32.9886563  37.56913548  2.54723323551e+22
12.38017961  28.85081762  47.44530738  9.90919189423e+24
20.84824404  33.50260742  37.31637808  2.86410468943e+22
19.77788049  27.14157291  30.39556756  2.03317847298e+22
19.83937912  32.0751002  28.90253906  2.86383892712e+22
21.09704434  33.61173318  35.56302157  2.19957056425e+22
19.79673888  30.30867025  27.23607223  2.93827813728e+22
22.19719476  37.85612943  29.79532917  2.16360412269e+22
21.74048805  33.31773281  35.65584119  2.19657970886e+22
20.35208885  30.35678311  26.62331098  3.24167916243e+22
14.72358605  29.79981007  31.31322827  1.139036556e+23
21.72667014  33.63324558  29.63410176  2.59706059383e+22
34.77057026  20.64224554  50.13268808  6.57901609457e+24
19.32890054  29.69995026  35.22587834  2.03245340782e+22
22.16974891  33.73678744  30.12212912  2.85777879919e+22
17.84651109  37.00650446  36.08780177  1.99562941997e+22
20.90637444  29.41254698  36.42926273  2.10879092158e+22
26.47513508  33.01676232  38.34870021  1.80912899781e+22
21.96635003  24.97821459  32.11449222  9.89197132115e+22
20.66685181  28.99291077  30.25107315  2.21253532551e+22
16.85720761  33.71213004  28.24807635  3.97396906833e+22
18.31841538  29.68815655  31.37038157  2.10025346352e+22
15.37977253  33.26550545  30.08555534  2.1530376876e+22
21.320836  29.53921927  28.89528312  2.23556882766e+22
21.75357555  36.19013568  38.15321905  1.96734230403e+22
21.8058407  33.72639151  29.06205821  2.39044723197e+22
25.07570946  35.69930673  33.24749619  2.00213907604e+22
21.66746345  32.53285952  33.23136845  2.83673527013e+22
22.91958827  27.01413686  34.58444705  1.86485527424e+22
21.70603788  30.27167709  23.78943585  2.20460778422e+23
15.37184282  31.29744689  31.55429542  2.03274985094e+22
17.04537989  26.110158  31.9736942  3.02515645722e+23
18.03339131  32.99570821  28.34840513  2.48116746714e+22
21.8206311  33.25787772  29.49715926  2.47261350495e+22
20.34691729  32.39497129  28.87898868  2.68373837195e+22
19.96771098  32.2042813  28.95923805  3.23564008613e+22
19.34112991  31.60031021  27.57302788  2.52471386355e+22
17.52849604  31.83423176  31.81973184  2.12186628146e+22
19.63761759  25.14278409  34.10034424  2.49882453007e+22
19.78448328  28.22351653  29.68368159  2.09846922068e+22
22.28444898  34.86208753  40.36833191  2.8734698267e+22
21.19754537  30.82468563  39.06341934  1.97011966812e+22
21.74607458  32.73552332  33.41750499  2.35021796546e+22
20.43599795  36.35196672  26.718855  2.25532897267e+22
19.82563517  26.33538234  32.9124692  1.96179504376e+22
17.26208694  29.50895139  37.74464865  1.86961008378e+22
20.76777118  33.08923415  37.99833951  2.47517153199e+22
20.11370561  30.17295578  26.71422912  4.62202853138e+22
17.74707247  34.97817544  27.1059029  2.30908763341e+22
21.16812254  33.93320161  36.44742571  2.28257951464e+22
17.04231125  28.72549405  37.60019928  1.37044093688e+23
24.6694084  29.17148364  29.12243723  1.99129552556e+22
20.04261885  27.87005602  28.46156454  2.08310408298e+22
16.82072043  35.24608517  37.38051496  1.9518804394e+22
16.9971678  32.86982346  34.38179369  2.03738216517e+22
18.38743098  29.15054392  36.22173475  1.94361614356e+22
26.22946317  34.64342962  31.04001958  2.00434944244e+22
20.83834207  26.28554086  34.36027993  2.06188987969e+22
17.67529396  32.57345486  28.06695447  2.47271047755e+22
17.81444668  32.41442246  28.14727749  2.43985820389e+22
19.60853635  30.51502089  26.73745686  3.03033454928e+22
17.05797261  33.95351295  28.54193824  2.9109039671e+22
16.47454397  33.70583294  28.65753111  2.6186266946e+22
17.04389214  33.40968626  28.49648561  2.98322478475e+22
24.2739041  33.51269189  36.98216676  1.95478523795e+22
20.71381861  33.19867599  37.39618474  2.52825144417e+22
21.14504818  26.85280384  35.02313873  1.91018165063e+22
28.48918317  34.87019662  30.95700685  3.58310366187e+22
18.55052172  28.9854482  30.87912738  2.07650484777e+22
20.89236607  35.98704735  36.3002227  2.04962216344e+22
25.7761131  34.25501142  38.72897966  1.81675769884e+22
20.06718377  38.21728297  37.65976506  1.24639082187e+23
16.54457735  33.2355417  28.09671834  2.54441310072e+22
21.89580218  32.95305446  32.05899985  2.29751976442e+22
22.32895192  32.60227747  30.82020823  2.28569667673e+22
20.41030197  35.78450727  26.80706439  2.27166635794e+22
19.60478772  32.49334839  28.29456554  2.55913376139e+22
22.64252323  28.82941083  27.13574912  2.45830658759e+22
21.2536639  31.56728219  31.67172377  2.23242379116e+22
20.26351113  32.69959715  29.47573318  2.46729999078e+22
21.52810617  32.17860361  25.41258335  2.15509717952e+23
18.78964406  34.50530575  30.50212623  2.25142577473e+22
21.3125906  27.66094707  35.0196268  1.94685186105e+22
21.73652326  31.91506522  32.8788899  2.26318691179e+22
19.81454804  30.78191242  27.00169518  2.89941113447e+22
20.08810741  31.96211094  37.40113205  2.14607820544e+22
20.60943826  29.53002258  38.86407035  1.95713690456e+22
20.49956584  30.01726089  26.92676965  2.79330664583e+22
21.36395441  32.95981029  36.69341994  2.30302315917e+22
21.74575227  30.78804874  30.78903253  2.20242778176e+22
23.27024333  34.80203476  36.98923264  2.01860014832e+22
17.74417238  36.65469028  35.303917  2.01760341165e+22
25.85146082  34.70672658  31.45796356  2.01592264991e+22
18.79728122  31.49866481  28.02331957  2.45895820572e+22
21.37933089  29.02453218  35.7332906  1.99855126096e+22
20.02929688  31.13085938  25.9921875  8.35460609607e+22
21.70480514  32.73325974  31.55507023  2.29025601887e+22
62.30828813  32.2696651  54.68436858  4.82261209863e+24
26.32905106  33.9013559  29.63000946  2.01841710831e+22
17.7484282  34.19104329  36.96789325  2.09649403591e+22
